client_id	path	sentence	up_votes	down_votes	age	gender	accent
11e624bb4deec714bb02c069da72db856e980b6b95010356a4e0126dce02896a6f9bba45bec3ddd9156c3b4826088af9fa5a4e576483ae79c1cc618f9f406503	common_voice_sl_18177874.mp3	Še tako dolga pot se začne s prvim korakom.	2	0			
6b4e702c510ad10adcf12b84acd9a35581cec369d2556f5738b78197f6790657ded661146859cb765e06370b7467a3aa1fce74e556770d0a5920e89d9b6f6126	common_voice_sl_18168106.mp3	Hudič tja, kamor ne more sam, pošlje vino.	2	0	fifties	male	
9800e2f3df92a0169b8bd7de61c83a5f16288c3e5001246df1a6eea16e1fb79f3002c900dbba1241af5cddbc5b8a630f3333214305d2c1690aef7b052d229f0d	common_voice_sl_19378107.mp3	Vedno me žgečka, ko me objame.	2	0			
d37359473ef055d8cee1c1e9456ac23357a1f80202ac459f052085e79c651aba2d3b2923a53011dcee140a71f20085ad6425d3dc39afdba07badfe61a9d3750c	common_voice_sl_17633347.mp3	Ja, tako sem tudi razmišljal.	2	1			
e0f39d1f7e5051dd2681a1eaef012ac7967de96f4e720ba020d1b54635dad8f09d93fa3d32fd94debc96b81461c7094b74562d446209ea0cb2ab273c335f4d40	common_voice_sl_19095117.mp3	Junak umre, toda njegove zaobljube ostanejo.	2	0	teens	male	
e728e2a6f0a7981544145f2dbe8b109783cbc38aab32e70f07785e63e8390cab212ef94de4c3ddc6e867834fcf381c9e697de42e2742aac1e03f00709fe53563	common_voice_sl_19675139.mp3	Ja, zakaj pa ne?	2	0	fourties	male	
c92266e6cbabfcac9a3de0c94bf9140b2c17e7a4959ec4541de13318dfd83ffa58be2703fb84345be7b7a1bf96bb4f4277d0eee32e59a1c019e30356559aaae7	common_voice_sl_18143625.mp3	Kaj se je zgodilo z njim?	2	0			
c92266e6cbabfcac9a3de0c94bf9140b2c17e7a4959ec4541de13318dfd83ffa58be2703fb84345be7b7a1bf96bb4f4277d0eee32e59a1c019e30356559aaae7	common_voice_sl_18143637.mp3	Naš vpliv na njihov monopol je majhen.	2	0			
ed4c5e339eec458ec56508549693854e3c01f376a9a453548916f461186e15666ab09e23f760840f0b191d0ad2268dc5586a32d8c6ec47ad7bceb4d69f011701	common_voice_sl_18250447.mp3	Zdravo Benjamin.	2	0			
ed4c5e339eec458ec56508549693854e3c01f376a9a453548916f461186e15666ab09e23f760840f0b191d0ad2268dc5586a32d8c6ec47ad7bceb4d69f011701	common_voice_sl_18250449.mp3	Označite mesto z rdečim znakom.	2	0			
7ccbffe7dd50ba40cafba210de12827cdc2190134530171d603f6782f494bad8f0469f663c8814d3f39cdcf4c0710e6d78bb8784b4b0aadbd0a72fefcd87bc02	common_voice_sl_18171820.mp3	Ne moremo verjeti, da smo zmagali.	2	0			
7ccbffe7dd50ba40cafba210de12827cdc2190134530171d603f6782f494bad8f0469f663c8814d3f39cdcf4c0710e6d78bb8784b4b0aadbd0a72fefcd87bc02	common_voice_sl_18171824.mp3	Se še nisem odločil.	2	0			
7ccbffe7dd50ba40cafba210de12827cdc2190134530171d603f6782f494bad8f0469f663c8814d3f39cdcf4c0710e6d78bb8784b4b0aadbd0a72fefcd87bc02	common_voice_sl_18171825.mp3	Zdravi mislijo na druge reči kot bolni.	2	0			
d05e2edfc7836c33b6113be58439e9e969a4f1ee997da809f8f9b9fe317504b9d13707bd7f96b3069078fa5e00c185dd4ad81df5ab233dec0b63134bb114acd6	common_voice_sl_17794339.mp3	Ali ni tako?	2	0			
d05e2edfc7836c33b6113be58439e9e969a4f1ee997da809f8f9b9fe317504b9d13707bd7f96b3069078fa5e00c185dd4ad81df5ab233dec0b63134bb114acd6	common_voice_sl_17794341.mp3	Zdrav hiti h grobu, bolni od njega beži.	2	0			
d05e2edfc7836c33b6113be58439e9e969a4f1ee997da809f8f9b9fe317504b9d13707bd7f96b3069078fa5e00c185dd4ad81df5ab233dec0b63134bb114acd6	common_voice_sl_17794342.mp3	Kje je moj čevelj?	2	0			
